title,budget,revenue,profit,log_budget,log_revenue,release_year,main_genre,runtime,vote_average,language_group,popularity
Side Effects,30000000,63372757,33372757,17.216707972959764,17.96454464252401,2013,Thriller,106.0,6.4,en,48.237797
The Prince & Me,0,0,0,0.0,0.0,2004,Comedy,111.0,5.9,en,17.943945
Winnie the Pooh,30000000,14460000,-15540000,17.216707972959764,16.486896843851184,2011,Animation,63.0,6.8,en,19.143721
Dumb and Dumberer: When Harry Met Lloyd,19000000,39267515,20267515,16.759949589762293,17.485908170160883,2003,Comedy,85.0,4.1,en,15.67747
Bulworth,30000000,29202884,-797116,17.216707972959764,17.18977806372784,1998,Comedy,108.0,6.3,en,4.52363
Get on Up,0,31911598,31911598,0.0,17.278480106682462,2014,Drama,139.0,6.4,en,13.064264
One True Thing,0,0,0,0.0,0.0,1998,Drama,127.0,6.2,en,2.644427
Virtuosity,30000000,24048000,-5952000,17.216707972959764,16.99556243255839,1995,Action,106.0,5.4,en,5.301589
My Super Ex-Girlfriend,0,60896147,60896147,0.0,17.924680479448156,2006,Fantasy,95.0,4.8,en,20.252143
Deliver Us from Evil,30000000,0,-30000000,17.216707972959764,0.0,2014,Thriller,118.0,5.9,en,29.359201
Sanctum,30000000,108609310,78609310,17.216707972959764,18.503267698437185,2011,Action,108.0,5.8,en,20.063165
Little Black Book,35000000,22034832,-12965168,17.370858648025116,16.90813507737768,2004,Comedy,111.0,5.2,en,6.246199
The Five-Year Engagement,30000000,53909751,23909751,17.216707972959764,17.80282194715758,2012,Comedy,124.0,5.7,en,27.71063
Mr. 3000,30000000,21800302,-8199698,17.216707972959764,16.897434426745296,2004,Comedy,104.0,5.0,en,2.850896
The Next Three Days,30000000,51148651,21148651,17.216707972959764,17.750246696153447,2010,Romance,133.0,6.9,en,34.421696
Ultraviolet,30000000,31070211,1070211,17.216707972959764,17.251760104648174,2006,Science Fiction,87.0,4.8,en,15.89534
Assault on Precinct 13,30000000,35294470,5294470,17.216707972959764,17.379236880740756,2005,Thriller,109.0,6.0,en,18.706504
The Replacement Killers,30000000,19204929,-10795071,17.216707972959764,16.770677574871353,1998,Action,87.0,6.0,en,9.607391
Fled,25000000,17193231,-7806769,17.034386422832473,16.660026375974724,1996,Action,98.0,5.2,en,2.77255
Eight Legged Freaks,0,0,0,0.0,0.0,2002,Action,99.0,5.4,en,17.834976
Love & Other Drugs,30000000,102820008,72820008,17.216707972959764,18.448490532123238,2010,Drama,112.0,6.6,en,20.236951
88 Minutes,30000000,16930884,-13069116,17.216707972959764,16.644650026812776,2007,Crime,108.0,5.7,en,16.883429
North Country,35000000,25224242,-9775758,17.370858648025116,17.043316113842838,2005,Drama,126.0,6.8,en,12.779201
The Whole Ten Yards,40000000,26155781,-13844219,17.50439003707821,17.07958083302083,2004,Comedy,98.0,5.5,en,14.729386
Splice,26000000,0,-26000000,17.073607134447293,0.0,2009,Horror,104.0,5.5,en,23.227877
Howard the Duck,37000000,37962774,962774,17.426428497635523,17.452116632300683,1986,Comedy,110.0,5.1,en,11.374306
Pride and Glory,30000000,31148328,1148328,17.216707972959764,17.254271158099154,2008,Thriller,130.0,6.3,en,10.703602
The Cave,30000000,15007991,-14992009,17.216707972959764,16.52409341717896,2005,Action,97.0,5.1,en,10.756266
Alex & Emma,30000000,15368897,-14631103,17.216707972959764,16.547856414831138,2003,Comedy,96.0,5.0,en,4.352422
Wicker Park,30000000,13001257,-16998743,17.216707972959764,16.38055667997474,2004,Drama,114.0,6.7,en,9.301562
Fright Night,17000000,24922237,7922237,16.648723960844016,17.03127105523471,2011,Horror,106.0,6.0,en,18.27083
The New World,30000000,30536013,536013,17.216707972959764,17.23441733188234,2005,Drama,135.0,6.4,en,19.106154
Wing Commander,30000000,0,-30000000,17.216707972959764,0.0,1999,Action,100.0,4.0,en,5.259585
In Dreams,0,0,0,0.0,0.0,1999,Drama,100.0,5.4,en,3.226243
The Last Stand,30000000,0,-30000000,17.216707972959764,0.0,2013,Action,107.0,5.7,en,43.882857
Godsend,25000000,30114487,5114487,17.034386422832473,17.22051694282116,2004,Drama,102.0,4.7,en,12.10235
Chasing Liberty,23000000,12,-22999988,16.951004817371683,2.5649493574615367,2004,Comedy,111.0,6.1,en,3.362045
Hoodwinked Too! Hood VS. Evil,30000000,13521829,-16478171,17.216707972959764,16.419815974449012,2011,Comedy,86.0,4.8,en,10.694417
An Unfinished Life,30000000,18618284,-11381716,17.216707972959764,16.73965472030809,2005,Drama,108.0,6.7,en,6.353971
The Imaginarium of Doctor Parnassus,30000000,64352607,34352607,17.216707972959764,17.979888019545687,2009,Adventure,123.0,6.3,en,37.181019
Barney's Version,30000000,8454301,-21545699,17.216707972959764,15.95018598220563,2010,Comedy,134.0,7.2,en,4.952735
Runner Runner,30000000,62616646,32616646,17.216707972959764,17.952541727235708,2013,Crime,91.0,5.5,en,22.975918
Antitrust,30000000,18195610,-11804390,17.216707972959764,16.716690969118606,2001,Action,108.0,5.8,en,8.359599
Glory,18000000,26828365,8828365,16.705882371415992,17.104970318571805,1989,War,122.0,7.4,en,16.102271
Once Upon a Time in America,30000000,0,-30000000,17.216707972959764,0.0,1984,Drama,229.0,8.2,en,49.336397
Dead Man Down,0,18074539,18074539,0.0,16.710014876169353,2013,Thriller,118.0,5.9,en,29.647844
The Merchant of Venice,0,0,0,0.0,0.0,2004,Drama,138.0,6.7,en,12.467267
The Good Thief,0,0,0,0.0,0.0,2003,Crime,108.0,6.0,en,2.774811
Supercross,0,3102550,3102550,0.0,14.947735234281955,2005,Action,80.0,5.4,en,3.71305
Miss Potter,30000000,35078241,5078241,17.216707972959764,17.373091610187423,2006,Drama,92.0,6.3,en,8.386432
The Promise,0,0,0,0.0,0.0,2005,Fantasy,98.0,5.0,zh,3.866026
DOA: Dead or Alive,21000000,480314,-20519686,16.860033043306743,13.082197417646205,2006,Adventure,87.0,5.0,en,12.790408
The Assassination of Jesse James by the Coward Robert Ford,30000000,14711793,-15288207,17.216707972959764,16.504160042993167,2007,Action,160.0,7.0,en,35.53352
1911,30000000,108348,-29891652,17.216707972959764,11.593112777572584,2011,Adventure,125.0,5.0,zh,4.065212
Little Nicholas,0,0,0,0.0,0.0,2009,Comedy,91.0,5.9,fr,20.362025
Wild Card,30000000,0,-30000000,17.216707972959764,0.0,2015,Thriller,92.0,5.4,en,48.0343
Machine Gun Preacher,30000000,2527904,-27472096,17.216707972959764,14.742901454428848,2011,Action,129.0,6.4,en,13.268936
Animals United,0,0,0,0.0,0.0,2010,Animation,93.0,5.5,de,8.010046
Goodbye Bafana,30000000,0,-30000000,17.216707972959764,0.0,2007,History,140.0,7.0,en,12.257654
United Passions,27000000,0,-27000000,17.11134746100564,0.0,2014,Drama,110.0,3.0,en,6.036684
Grace of Monaco,30000000,0,-30000000,17.216707972959764,0.0,2014,Romance,103.0,5.8,en,10.958697
Savva. Heart of the Warrior,30000000,0,-30000000,17.216707972959764,0.0,2015,Fantasy,85.0,6.4,Other,2.625594
Ripley's Game,30000000,0,-30000000,17.216707972959764,0.0,2002,Crime,110.0,6.6,en,2.981047
Sausage Party,19000000,140752617,121752617,16.759949589762293,18.76251442516633,2016,Adventure,83.0,5.6,en,66.242737
Walk the Line,28000000,186438883,158438883,17.147715103853763,19.04361404361095,2005,Drama,136.0,7.3,en,35.580032
Keeping the Faith,30000000,37036004,7036004,17.216707972959764,17.427401105553844,2000,Comedy,127.0,5.9,en,8.085872
The Borrowers,29000000,0,-29000000,17.182806422433504,0.0,1997,Adventure,86.0,5.8,en,10.364582
Frost/Nixon,0,0,0,0.0,0.0,2008,Drama,122.0,7.2,en,16.87784
Confessions of a Dangerous Mind,30000000,33013805,3013805,17.216707972959764,17.312436395577453,2002,Comedy,113.0,6.6,en,18.165957
Serving Sara,29000000,16930185,-12069815,17.182806422433504,16.644608740463617,2002,Comedy,100.0,5.0,en,8.93941
The Boss,29000000,78636257,49636257,17.182806422433504,18.180343448744278,2016,Comedy,91.0,5.5,en,20.55509
Cry Freedom,0,0,0,0.0,0.0,1987,Drama,157.0,6.9,en,3.735723
Mumford,0,0,0,0.0,0.0,1999,Comedy,112.0,6.3,en,4.310168
Seed of Chucky,12000000,24829644,12829644,16.300417291085605,17.02754886016104,2004,Drama,87.0,4.9,en,12.653831
The Jacket,29000000,21126225,-7873775,17.182806422433504,16.866025765026475,2005,Drama,103.0,6.8,en,24.240361
Straight Outta Compton,28000000,201634991,173634991,17.147715103853763,19.121969650528282,2015,Drama,147.0,7.7,en,61.76233
The Rugrats Movie,30000000,100491683,70491683,17.216707972959764,18.425585535771088,1998,Animation,79.0,5.7,en,7.981116
Along Came a Spider,60000000,105178561,45178561,17.909855136853043,18.47117005423129,2001,Crime,104.0,6.1,en,21.252797
Florence Foster Jenkins,29000000,48902953,19902953,17.182806422433504,17.705348361618505,2016,Comedy,110.0,6.6,en,19.237254
Once Upon a Time in Mexico,29000000,98185582,69185582,17.182806422433504,18.402369949919375,2003,Action,102.0,6.2,en,27.555646
Die Hard,28000000,140767956,112767956,17.147715103853763,18.762623397663386,1988,Action,131.0,7.5,en,66.169628
Role Models,28000000,92380927,64380927,17.147715103853763,18.341431108380664,2008,Comedy,99.0,6.4,en,24.917665
The Big Short,28000000,133346506,105346506,17.147715103853763,18.708461614023502,2015,Comedy,130.0,7.3,en,57.518472
Taking Woodstock,0,0,0,0.0,0.0,2009,Music,120.0,6.2,en,11.870161
Miracle,28000000,64445708,36445708,17.147715103853763,17.981333706389798,2004,Drama,135.0,7.0,en,7.534003
Dawn of the Dead,28000000,102356381,74356381,17.147715103853763,18.443971222792964,2004,Fantasy,101.0,6.8,en,44.529429
The Wedding Planner,35000000,94728529,59728529,17.370858648025116,18.36652577994392,2001,Comedy,103.0,5.5,en,14.949395
Space Pirate Captain Harlock,30000000,17137302,-12862698,17.216707972959764,16.6567681075277,2013,Animation,115.0,6.5,Other,14.726338
The Royal Tenenbaums,21000000,71441250,50441250,16.860033043306743,18.084386005577407,2001,Comedy,110.0,7.4,en,24.13081
Identity,30000000,90259536,60259536,17.216707972959764,18.318199822724445,2003,Mystery,90.0,7.1,en,45.915165
Last Vegas,28000000,134402450,106402450,17.147715103853763,18.71634922249418,2013,Comedy,105.0,6.4,en,28.043508
For Your Eyes Only,28000000,195312802,167312802,17.147715103853763,19.09011294925379,1981,Adventure,127.0,6.3,en,26.090746
Serendipity,28000000,77516304,49516304,17.147715103853763,18.16599885929209,2001,Comedy,90.0,6.6,en,14.530803
Timecop,27000000,101646581,74646581,17.11134746100564,18.437012472288835,1994,Thriller,99.0,5.5,en,13.308127
Zoolander,28000000,60780981,32780981,17.147715103853763,17.922787501952875,2001,Comedy,89.0,6.1,en,38.0958
Safe Haven,28000000,97594140,69594140,17.147715103853763,18.3963280188437,2013,Romance,115.0,6.9,en,37.729059
Hocus Pocus,28000000,39514713,11514713,17.147715103853763,17.492183666837207,1993,Comedy,96.0,6.4,en,18.650748
No Reservations,28000000,92601050,64601050,17.147715103853763,18.343811049444007,2007,Comedy,104.0,6.1,en,15.794946
Kick-Ass,28000000,96188903,68188903,17.147715103853763,18.381824565948072,2010,Action,117.0,7.1,en,45.054936
30 Minutes or Less,28000000,40547440,12547440,17.147715103853763,17.51798322925938,2011,Action,83.0,5.6,en,25.039383
Dracula 2000,28000000,33000337,5000337,17.147715103853763,17.312028361802543,2000,Thriller,99.0,4.6,en,6.756771
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,100654149,72654149,17.147715103853763,18.427200941192112,2014,Family,81.0,6.1,en,22.14595
Pride & Prejudice,28000000,121147947,93147947,17.147715103853763,18.612523067402805,2005,Drama,135.0,7.7,en,36.58383
Blade Runner,28000000,33139618,5139618,17.147715103853763,17.316240073215855,1982,Science Fiction,117.0,7.9,en,94.056131
Rob Roy,28000000,31596911,3596911,17.147715103853763,17.268569952263096,1995,Adventure,139.0,6.5,en,10.703456
3 Days to Kill,28000000,52597999,24597999,17.147715103853763,17.778188654171366,2014,Action,113.0,6.0,en,41.638961
We Own the Night,21000000,54926886,33926886,16.860033043306743,17.821513531584714,2007,Drama,117.0,6.5,en,14.518708
Lost Souls,0,0,0,0.0,0.0,2000,Horror,97.0,4.5,en,3.312385
Winged Migration,35866397,20217080,-15649317,17.395311426289474,16.822038399117595,2001,Documentary,98.0,7.0,fr,3.75074
Just My Luck,28000000,38159905,10159905,17.147715103853763,17.457295941228956,2006,Comedy,103.0,5.8,en,22.074306
"Mystery, Alaska",28000000,8888143,-19111857,17.147715103853763,16.00022881179052,1999,Drama,119.0,6.0,en,4.436792
The Spy Next Door,28000000,45236543,17236543,17.147715103853763,17.62741581372119,2010,Action,94.0,5.5,en,14.639324
A Simple Wish,28000000,8345056,-19654944,17.147715103853763,15.937179945492133,1997,Adventure,86.0,5.5,en,1.767479
Ghosts of Mars,28000000,14010832,-13989168,17.147715103853763,16.455341374075996,2001,Action,98.0,4.8,en,13.145205
Our Brand Is Crisis,28000000,7002261,-20997739,17.147715103853763,15.761743797677322,2015,Comedy,108.0,5.8,en,12.921594
Pride and Prejudice and Zombies,28000000,16374328,-11625672,17.147715103853763,16.61122536154677,2016,Romance,108.0,5.5,en,28.397048
Kundun,28000000,5684789,-22315211,17.147715103853763,15.553304745170516,1997,Drama,134.0,6.8,en,7.039189
How to Lose Friends & Alienate People,27000000,17286299,-9713701,17.11134746100564,16.665424838229164,2008,Comedy,110.0,6.2,en,16.785866
Kick-Ass 2,28000000,60700000,32700000,17.147715103853763,17.921454272504192,2013,Action,103.0,6.3,en,40.28635
Alatriste,24000000,23321954,-678046,16.993564429978885,16.964905749551935,2006,Action,145.0,5.6,es,6.009644
Brick Mansions,28000000,68896829,40896829,17.147715103853763,18.04812072621718,2014,Action,90.0,5.7,en,25.520976
Octopussy,27500000,187500000,160000000,17.129696599000436,19.049289408708074,1983,Adventure,131.0,6.2,en,25.633663
Knocked Up,30000000,219076518,189076518,17.216707972959764,19.204931628580656,2007,Comedy,129.0,6.2,en,22.527211
My Sister's Keeper,30000000,95714875,65714875,17.216707972959764,18.376884288439136,2009,Drama,109.0,7.1,en,24.09152
Welcome Home Roscoe Jenkins,35000000,43650785,8650785,17.370858648025116,17.591731846960617,2008,Comedy,114.0,5.7,en,6.248273
A Passage to India,8000000,27187653,19187653,15.894952224644102,17.118273531164952,1984,Drama,163.0,6.9,en,9.548391
Notes on a Scandal,15000000,49469904,34469904,16.52356082573315,17.716875062846277,2006,Drama,92.0,6.9,en,12.576381
Rendition,27500000,24748670,-2751330,17.129696599000436,17.024282348567542,2007,Drama,120.0,6.2,en,12.741073
Star Trek VI: The Undiscovered Country,27000000,96900000,69900000,17.11134746100564,18.38919008718091,1991,Science Fiction,113.0,6.7,en,16.188572
Divine Secrets of the Ya-Ya Sisterhood,27000000,0,-27000000,17.11134746100564,0.0,2002,Comedy,116.0,5.6,en,5.576937
Kiss the Girls,27000000,60527873,33527873,17.11134746100564,17.918614544171575,1997,Drama,115.0,6.2,en,18.913
The Blues Brothers,27000000,115229890,88229890,17.11134746100564,18.56243974305553,1980,Music,133.0,7.5,en,44.714264
The Sisterhood of the Traveling Pants 2,27000000,44352417,17352417,17.11134746100564,17.607677786090477,2008,Adventure,117.0,6.0,en,11.870301
Joyful Noise,0,0,0,0.0,0.0,2012,Comedy,117.0,6.7,en,5.753705
About a Boy,27000000,129000000,102000000,17.11134746100564,18.675322970077882,2002,Drama,101.0,6.6,en,28.227984
Lake Placid,27000000,56870414,29870414,17.11134746100564,17.85628581660118,1999,Horror,82.0,5.5,en,11.678561
Lucky Number Slevin,27000000,56308881,29308881,17.11134746100564,17.84636284265615,2006,Drama,110.0,7.4,en,36.921445
The Right Stuff,27000000,21500000,-5500000,17.11134746100564,16.88356353960952,1983,Drama,193.0,7.3,en,17.567332
Anonymous,30000000,15395087,-14604913,17.216707972959764,16.549559055466005,2011,Drama,130.0,6.3,en,16.698316
The NeverEnding Story,27000000,20158808,-6841192,17.11134746100564,16.819151922041353,1984,Drama,102.0,7.0,en,47.862016
Dark City,27000000,27200316,200316,17.11134746100564,17.118739185610078,1998,Mystery,100.0,7.2,en,39.324831
The Duchess,0,0,0,0.0,0.0,2008,Drama,110.0,6.7,en,18.591657
Return to Oz,25000000,11137801,-13862199,17.034386422832473,16.22585546599403,1985,Adventure,109.0,6.7,en,5.650125
The Newton Boys,27000000,76000000,49000000,17.11134746100564,18.1462439114085,1998,Crime,113.0,5.9,en,3.123583
Case 39,27000000,29000000,2000000,17.11134746100564,17.182806422433504,2009,Horror,109.0,6.1,en,23.917982
Suspect Zero,27000000,13000000,-14000000,17.11134746100564,16.380459992348886,2004,Crime,99.0,5.5,en,8.715822
Martian Child,0,0,0,0.0,0.0,2007,Drama,106.0,6.8,en,5.737161
Spy Kids: All the Time in the World,27000000,85564310,58564310,17.11134746100564,18.26477882660341,2011,Family,89.0,4.4,en,14.788073
Money Monster,27000000,93282604,66282604,17.11134746100564,18.351144206848897,2016,Thriller,98.0,6.5,en,38.279458
The 51st State,28,14,-14,3.367295829986474,2.70805020110221,2001,Thriller,93.0,5.9,en,9.670031
Flawless,0,4488529,4488529,0.0,15.317035811903898,1999,Comedy,112.0,5.9,en,5.271559
Mindhunters,27000000,21148829,-5851171,17.11134746100564,16.867095142777465,2004,Mystery,106.0,6.3,en,17.193659
What Just Happened,25000000,6673422,-18326578,17.034386422832473,15.713643479656406,2008,Comedy,104.0,5.2,en,8.31653
The Statement,0,0,0,0.0,0.0,2003,Drama,120.0,5.9,en,2.653988
The Magic Flute,0,0,0,0.0,0.0,2006,Comedy,133.0,6.9,en,0.548435
Paul Blart: Mall Cop,26000000,183293131,157293131,17.073607134447293,19.02659724347731,2009,Action,91.0,5.2,en,31.250383
Freaky Friday,26000000,110230332,84230332,17.073607134447293,18.51808267089112,2003,Comedy,97.0,6.0,en,24.345651
The 40 Year Old Virgin,26000000,109449237,83449237,17.073607134447293,18.51097141982577,2005,Comedy,116.0,6.2,en,38.473732
A Walk Among the Tombstones,28000000,53181600,25181600,17.147715103853763,17.789223048628738,2014,Crime,113.0,6.2,en,61.309619
Kindergarten Cop,15000000,201957688,186957688,16.52356082573315,19.123568773029547,1990,Comedy,111.0,5.8,en,5.411154
Pineapple Express,27000000,101624843,74624843,17.11134746100564,18.43679859077572,2008,Action,111.0,6.6,en,41.832392
Ever After: A Cinderella Story,26000000,65705772,39705772,17.073607134447293,18.000697348696555,1998,Drama,121.0,6.8,en,21.988861
Open Range,22000000,68296293,46296293,16.906553056777135,18.039366062453922,2003,Western,139.0,7.0,en,19.068175
Flatliners,26000000,61489265,35489265,17.073607134447293,17.934373180958097,1990,Drama,115.0,6.3,en,24.114459
A Bridge Too Far,22000000,50750000,28750000,16.906553056777135,17.742422195590603,1977,Drama,175.0,6.9,en,20.256571
Red Eye,26000000,57891803,31891803,17.073607134447293,17.87408637811931,2005,Horror,85.0,6.2,en,8.802626
Final Destination 2,26000000,90426405,64426405,17.073607134447293,18.3200468844789,2003,Horror,90.0,5.9,en,37.355826
"O Brother, Where Art Thou?",26000000,71868327,45868327,17.073607134447293,18.09034622494693,2000,Action,106.0,7.3,en,39.742009
Legion,26000000,67918658,41918658,17.073607134447293,18.0338213559562,2010,Horror,100.0,5.2,en,30.981604
